Month,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2019-11,NASDAQ BX (B),844319589,469240809,501256637,1814817035,31468004127.1883,21777229236.2617,23317109637.429497,76562343000.8795,7985374,2657491,4851366,15494231
2019-11,NASDAQ PSX (X),307819601,315157698,224324581,847301880,10608190259.147001,18108391346.9352,13522886164.5902,42239467770.6724,2365239,1156036,1772153,5293428
2019-11,NYSE (N),17344356244,654750408,655543065,18654649717,739995237966.9773,37073165885.7264,29730054998.6413,806798458851.3451,56503391,1685502,4688323,62877216
2019-11,NYSE American (A),101614641,247567598,57355156,406537395,4185094320.385999,3252846657.8823,2822403857.8641,10260344836.1324,1063350,872417,604054,2539821
2019-11,NYSE Arca (P),3331872010,4491548220,2764617737,10588037967,130858826601.6691,261278419893.97238,139914573847.1005,532051820342.742,29827755,11354445,25473352,66655552
2019-11,NYSE Chicago (M),196751033,243604202,131370246,571725481,12542618354.192602,27493131748.5946,16955646251.859898,56991396354.6471,139970,35177,122117,297264
2019-11,NYSE National (C),1448567195,545325598,511080316,2504973109,28624544048.5073,18928646714.194397,13053915536.5879,60607106299.289604,11593488,2156184,5020734,18770406
2019-12,BYX Equities (Y),1909970084,1014734018,1056425680,3981129782,58014936765.59981,48718987298.7492,38880642093.6136,145614566157.96262,19462834,4572378,10907151,34942363
2019-12,BZX Equities (Z),3801180056,1474021403,2463226769,7738428228,165717966498.98462,95943093672.7544,149985534317.2175,411646594488.95654,35036355,5882785,23791913,64711053
2019-12,EDGA Equities (J),1833450557,422143655,894611488,3150205700,66760226838.42451,22686161964.3532,40634530412.7364,130080919215.51408,20324119,2409239,10999588,33732946
2019-12,EDGX Equities (K),3288112794,1468559822,2940582783,7697255399,100216066144.94868,78903852183.3373,118681192744.7264,297801111073.0124,24921444,5508973,20073111,50503528
2019-12,FINRA / NYSE TRF (DN),5481638379,2104533123,5626191642,13212363144,145643885703.78625,72555380789.12448,212647200665.5088,430846467158.4196,12785779,4418042,14541392,31745213
2019-12,FINRA / Nasdaq TRF Carteret (DQ),21513311540,7636259395,14186038070,43335609005,848787605502.3779,475932945596.80585,690371413480.5149,2015091964579.6985,73009805,16532232,47568037,137110074
2019-12,FINRA / Nasdaq TRF Chicago (DB),63106400,25001406,65510002,153617808,2200574248.3159,1098429265.8731,4956858644.159901,8255862158.3489,244848,80412,344405,669665
2019-12,IEX (V),2013433222,379072840,1159508103,3552014165,85342451243.1441,22667314748.1159,61152519648.600296,169162285639.8603,16272525,1846243,9879073,27997841
2019-12,NASDAQ (Q),7181585187,3165776947,12921429246,23268791380,310832650915.82477,183557631200.93137,713748477939.9435,1208138760056.6997,72479647,12183673,82865568,167528888
2019-12,NASDAQ BX (B),848085465,555576844,450391531,1854053840,29872337060.7804,26751269919.814297,23854564011.5242,80478170992.1189,8258539,3529677,5241483,17029699
2019-12,NASDAQ PSX (X),345082918,344503117,241594574,931180609,12036045212.673798,21025919577.5185,15806797187.961601,48868761978.15389,2696972,1326569,2048598,6072139
2019-12,NYSE (N),18888778903,743017875,665683542,20297480320,829891630265.135,45928996298.3596,32761895541.3886,908582522104.8834,54872583,1938107,4859644,61670334
2019-12,NYSE American (A),113183434,370255040,61408420,544846894,4478912843.189199,4204286659.795001,3127258202.884199,11810457705.868399,1201525,1070248,682658,2954431
2019-12,NYSE Arca (P),3227091522,4883105443,2784582116,10894779081,125929644394.77678,298377094230.8616,141970737233.74548,566277475859.3838,30012940,11852074,25671297,67536311
2019-12,NYSE Chicago (M),284801528,300231728,125477334,710510590,24616341397.302807,33358623948.3288,19327272474.2799,77302237819.91151,340513,46242,152617,539372
2019-12,NYSE National (C),1532843419,625022682,571482081,2729348182,30522797193.2487,22035357777.9792,15097523427.695799,67655678398.9237,12784000,2660268,5972774,21417042
