Month,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2020-11,BYX Equities (Y),1698105448,830488324,1081819294,3610413066,55477033175.513504,48342363870.673294,46087085586.73429,149906482632.92108,18862372,4020391,11339949,34222712
2020-11,BZX Equities (Z),4900741669,2577592097,3739850093,11218183859,195628311286.26083,180480575218.47958,209159243937.27957,585268130442.0199,49896953,13372170,35376036,98645159
2020-11,EDGA Equities (J),1476378603,776905136,1071011799,3324295538,65137454474.752,39287170955.54469,55470814368.46971,159895439798.76642,18958397,4427511,13084881,36470789
2020-11,EDGX Equities (K),6833340262,2444060805,7064870630,16342271697,228111571500.20908,134790204587.23288,271268219526.1093,634169995613.5513,47167824,11113137,41829721,100110682
2020-11,FINRA / NYSE TRF (DN),7991020609,2785679137,12289064602,23065764348,255782033773.9692,92987235926.4672,376753469325.14606,725522739025.5825,36439224,6706687,41585340,84731251
2020-11,FINRA / Nasdaq TRF Carteret (DQ),32659785401,10377778208,31194365488,74231929097,1289253082236.151,596126273948.8054,1375978016023.058,3261357372208.0146,129002592,25585433,110420491,265008516
2020-11,FINRA / Nasdaq TRF Chicago (DB),366304104,129977486,412984429,909266019,17020309251.115,7823473810.070601,20155040548.807297,44998823609.9929,2075314,485888,2064959,4626161
2020-11,Investors Exchange (V),3280407424,373690873,2056453280,5710551577,181824850480.4261,25293708964.5103,147559850947.05896,354678410391.9953,29799222,2124449,20261818,52185489
2020-11,LTSE (L),40199,32014,25797,98010,1261032.83,881372.82,638812.1200000001,2781217.77,485,160,427,1072
2020-11,MIAX Pearl (H),27509272,21752097,24784403,74045772,1693416206.7350001,2270051092.6317,2833439106.1269,6796906405.4936,289465,88218,276186,653869
2020-11,Members Exchange (U),649368474,127489344,449291819,1226149637,13280159803.237598,5045674509.579599,8904422843.589,27230257156.406204,6124725,423113,3844341,10392179
2020-11,NASDAQ (Q),11166719872,3902124535,20780949157,35849793564,488218356504.46826,264724034760.5095,1182912888221.7756,1935855279486.7532,111295833,20764707,140448684,272509224
2020-11,NASDAQ BX (B),743156202,409516231,579554133,1732226566,30024028210.053997,25758917410.142006,31617309945.910694,87400255566.1067,9681294,2129696,6751593,18562583
2020-11,NASDAQ PSX (X),670397165,414823080,444278543,1529498788,18060898523.9893,22379496628.747604,26927458111.875,67367853264.61189,4187518,1744488,3492253,9424259
2020-11,NYSE (N),20798378033,1038755520,1416991236,23254124789,924712959791.3088,56700382528.428505,70607278534.50499,1052020620854.2423,75315417,3203537,9400617,87919571
2020-11,NYSE American (A),259987450,526468190,169544307,955999947,8935023941.2066,12293998492.233398,9669864567.4809,30898887000.920902,3446949,2041497,2227388,7715834
2020-11,NYSE Arca (P),6144857347,6152312950,7721328505,20018498802,245623187647.98752,382388116787.2403,373112076779.8521,1001123381215.08,49696203,21086317,54831511,125614031
2020-11,NYSE Chicago (M),221957245,180910666,158739159,561607070,13586432199.083601,22928860861.358395,28727265300.496696,65242558360.93869,190872,27168,191890,409930
2020-11,NYSE National (C),1358831724,643035905,626818303,2628685932,30277872838.566,24102612911.92521,19991831924.841904,74372317675.33311,11411457,3099651,6040287,20551395
2020-12,BYX Equities (Y),1520714259,805474654,1244610882,3570799795,53712713238.928696,44710291114.45269,49010664613.29991,147433668966.68127,17055349,3745122,12669799,33470270
2020-12,BZX Equities (Z),4286033021,2229907575,3971022346,10486962942,181814956995.2042,148497439891.1328,222212526687.6272,552524923573.9642,44380839,11281468,37286643,92948950
2020-12,EDGA Equities (J),1462777593,704863216,1140665709,3308306518,66758748402.6167,37123911248.47871,62355821690.011406,166238481341.1068,18783881,4463492,14415824,37663197
2020-12,EDGX Equities (K),6553318220,2282752829,8638822435,17474893484,240300172751.50775,118959004231.47427,316566735660.0544,675825912643.0365,48071174,9873584,49828605,107773363
2020-12,FINRA / NYSE TRF (DN),7606525789,3170729199,15652419935,26429674923,264799880240.38605,90256587973.43842,452498296267.4472,807554764481.2715,33869436,7150134,45540158,86559728
2020-12,FINRA / Nasdaq TRF Carteret (DQ),31929907701,11218205977,40566641610,83714755288,1372960883610.703,627602125191.9923,1660625937055.7183,3661188945858.414,134878227,30005555,141436278,306320060
2020-12,FINRA / Nasdaq TRF Chicago (DB),219551978,99400591,374094973,693047542,9937547169.0323,2364324272.887,17752401568.639206,30054273010.558502,1152139,226330,1681375,3059844
2020-12,Investors Exchange (V),2599565942,348115755,1932074290,4879755987,151063713965.47858,23260542440.923298,142209505280.0398,316533761686.44165,26678655,2078550,20402597,49159802
2020-12,LTSE (L),18681,1542,22584,42807,1070088.75,40115.39,186794.06,1296998.2,30,21,113,164
2020-12,MIAX Pearl (H),59455024,38798255,169435595,267688874,3560456649.772799,2302554250.6577,5738230947.764199,11601241848.194698,762724,182747,846255,1791726
2020-12,Members Exchange (U),611180132,265426536,1456718050,2333324718,15119179925.2662,8575097935.4614,17497332007.2538,41191609867.98139,6029445,931083,6522118,13482646
2020-12,NASDAQ (Q),9467952655,3342840382,24886237344,37697030381,429936728097.7709,217141243139.07822,1413986201138.6257,2061064172375.4746,99084181,16952328,153015542,269052051
2020-12,NASDAQ BX (B),650368927,350183608,589581663,1590134198,28102200447.643,23113844285.4621,34357397730.3443,85573442463.44939,8535863,1762162,7059748,17357773
2020-12,NASDAQ PSX (X),640996733,400026667,497122950,1538146350,17728810841.6527,24017553597.55049,31464002278.8479,73210366718.0511,4322437,1718435,4057749,10098621
2020-12,NYSE (N),21943653341,940153970,1561603482,24445410793,1052567218840.2383,49559241184.423904,70323992853.89299,1172450452878.5554,73737097,2691027,10296320,86724444
2020-12,NYSE American (A),236691935,707002379,169612063,1113306377,8475615171.4798,9800071239.8641,8587016914.301102,26862703325.645,3425650,2258491,2306873,7991014
2020-12,NYSE Arca (P),5249266881,5583505567,9064906745,19897679193,224980907664.93622,340285959742.82227,379441268399.4694,944708135807.2278,47416430,18993692,61057791,127467913
2020-12,NYSE Chicago (M),240752469,210636896,148397161,599786526,15406609109.890602,29779741818.086998,33213902887.941696,78400253815.9193,207554,80454,196927,484935
2020-12,NYSE National (C),1097033539,472475253,571144668,2140653460,26954242823.03879,18005904988.134003,19297180282.975002,64257328094.147804,10037525,2274505,5957592,18269622
